question,ground_truth
Sinh viên được xét tốt nghiệp vào những tháng nào trong năm?,"Hàng năm, SV được xét tốt nghiệp vào tháng 01, tháng 05 và tháng 09."
"So sánh giữa điểm D+ và điểm D, điểm nào cao hơn?",Điểm D+ cao hơn điểm D.
"So sánh giữa điểm D+ và điểm D, điểm nào cao hơn?",Điểm D+ cao hơn điểm D.
"So sánh giữa điểm D+ và điểm D, điểm nào cao hơn?",Điểm D+ cao hơn điểm D.
"So sánh giữa điểm D+ và điểm D, điểm nào cao hơn?",Điểm D+ cao hơn điểm D.
"So sánh giữa điểm D+ và điểm D, điểm nào cao hơn?",Điểm D+ cao hơn điểm D.
"So sánh giữa điểm D+ và điểm D, điểm nào cao hơn?",Điểm D+ cao hơn điểm D.
"So sánh giữa điểm D+ và điểm D, điểm nào cao hơn?",Điểm D+ cao hơn điểm D.
So sánh mức điểm trong thông tư 16 với các thông tư khác có điểm gì khác biệt không?,"Tôi không biết, có vẻ như câu hỏi của bạn không nằm trong nguồn kiến thức được cung cấp."
So sánh mức điểm trong thông tư 16 với các thông tư khác có điểm gì khác biệt không?,"Tôi không biết, có vẻ như câu hỏi của bạn không nằm trong nguồn kiến thức được cung cấp."
So sánh mức điểm trong thông tư 16 với các thông tư khác có điểm gì khác biệt không?,"Tôi không biết, có vẻ như câu hỏi của bạn không nằm trong nguồn kiến thức được cung cấp."
So sánh mức điểm trong thông tư 16 với các thông tư khác có điểm gì khác biệt không?,"Tôi không biết, có vẻ như câu hỏi của bạn không nằm trong nguồn kiến thức được cung cấp."
So sánh mức điểm trong thông tư 16 với các thông tư khác có điểm gì khác biệt không?,"Tôi không biết, có vẻ như câu hỏi của bạn không nằm trong nguồn kiến thức được cung cấp."
So sánh mức điểm trong thông tư 16 với các thông tư khác có điểm gì khác biệt không?,"Tôi không biết, có vẻ như câu hỏi của bạn không nằm trong nguồn kiến thức được cung cấp."
So sánh mức điểm trong thông tư 16 với các thông tư khác có điểm gì khác biệt không?,"Tôi không biết, có vẻ như câu hỏi của bạn không nằm trong nguồn kiến thức được cung cấp."
So sánh quyền lợi của sinh viên CTĐTCLC và CTĐTTT với sinh viên CTĐT đại trà là gì?,"Ngoài những quyền của sinh viên theo quy định của luật giáo dục đại học và các quyền lợi khác của sinh viên CTĐT đại trà theo quy định của bộ GDĐT và của trường ĐHCT, sinh viên CTĐTCLC và CTĐTTT còn có những quyền lợi đặc biệt."
So sánh quyền lợi của sinh viên CTĐTCLC và CTĐTTT với sinh viên CTĐT đại trà là gì?,"Ngoài những quyền của sinh viên theo quy định của luật giáo dục đại học và các quyền lợi khác của sinh viên CTĐT đại trà theo quy định của bộ GDĐT và của trường ĐHCT, sinh viên CTĐTCLC và CTĐTTT còn có những quyền lợi đặc biệt."
So sánh quyền lợi của sinh viên CTĐTCLC và CTĐTTT với sinh viên CTĐT đại trà là gì?,"Ngoài những quyền của sinh viên theo quy định của luật giáo dục đại học và các quyền lợi khác của sinh viên CTĐT đại trà theo quy định của bộ GDĐT và của trường ĐHCT, sinh viên CTĐTCLC và CTĐTTT còn có những quyền lợi đặc biệt."
So sánh quyền lợi của sinh viên CTĐTCLC và CTĐTTT với sinh viên CTĐT đại trà là gì?,"Ngoài những quyền của sinh viên theo quy định của luật giáo dục đại học và các quyền lợi khác của sinh viên CTĐT đại trà theo quy định của bộ GDĐT và của trường ĐHCT, sinh viên CTĐTCLC và CTĐTTT còn có những quyền lợi đặc biệt."
So sánh quyền lợi của sinh viên CTĐTCLC và CTĐTTT với sinh viên CTĐT đại trà là gì?,"Ngoài những quyền của sinh viên theo quy định của luật giáo dục đại học và các quyền lợi khác của sinh viên CTĐT đại trà theo quy định của bộ GDĐT và của trường ĐHCT, sinh viên CTĐTCLC và CTĐTTT còn có những quyền lợi đặc biệt."
So sánh quyền lợi của sinh viên CTĐTCLC và CTĐTTT với sinh viên CTĐT đại trà là gì?,"Ngoài những quyền của sinh viên theo quy định của luật giáo dục đại học và các quyền lợi khác của sinh viên CTĐT đại trà theo quy định của bộ GDĐT và của trường ĐHCT, sinh viên CTĐTCLC và CTĐTTT còn có những quyền lợi đặc biệt."
So sánh quyền lợi của sinh viên CTĐTCLC và CTĐTTT với sinh viên CTĐT đại trà là gì?,"Ngoài những quyền của sinh viên theo quy định của luật giáo dục đại học và các quyền lợi khác của sinh viên CTĐT đại trà theo quy định của bộ GDĐT và của trường ĐHCT, sinh viên CTĐTCLC và CTĐTTT còn có những quyền lợi đặc biệt."
So sánh trình độ B2 và C1 theo khung năng lực ngoại ngữ 6 bậc dùng cho việt nam như thế nào?,"Trình độ B2 có điểm IELTS từ 5.5-6.5, trong khi trình độ C1 có điểm IELTS từ 7.0-7.5."
So sánh trình độ B2 và C1 theo khung năng lực ngoại ngữ 6 bậc dùng cho việt nam như thế nào?,"Trình độ B2 có điểm IELTS từ 5.5-6.5, trong khi trình độ C1 có điểm IELTS từ 7.0-7.5."
So sánh trình độ B2 và C1 theo khung năng lực ngoại ngữ 6 bậc dùng cho việt nam như thế nào?,"Trình độ B2 có điểm IELTS từ 5.5-6.5, trong khi trình độ C1 có điểm IELTS từ 7.0-7.5."
So sánh trình độ B2 và C1 theo khung năng lực ngoại ngữ 6 bậc dùng cho việt nam như thế nào?,"Trình độ B2 có điểm IELTS từ 5.5-6.5, trong khi trình độ C1 có điểm IELTS từ 7.0-7.5."
So sánh trình độ B2 và C1 theo khung năng lực ngoại ngữ 6 bậc dùng cho việt nam như thế nào?,"Trình độ B2 có điểm IELTS từ 5.5-6.5, trong khi trình độ C1 có điểm IELTS từ 7.0-7.5."
So sánh trình độ B2 và C1 theo khung năng lực ngoại ngữ 6 bậc dùng cho việt nam như thế nào?,"Trình độ B2 có điểm IELTS từ 5.5-6.5, trong khi trình độ C1 có điểm IELTS từ 7.0-7.5."
So sánh trình độ B2 và C1 theo khung năng lực ngoại ngữ 6 bậc dùng cho việt nam như thế nào?,"Trình độ B2 có điểm IELTS từ 5.5-6.5, trong khi trình độ C1 có điểm IELTS từ 7.0-7.5."
"So với các hành vi khác, việc đánh nhau có ảnh hưởng như thế nào đến an ninh trật tự?","Đánh nhau, tổ chức hoặc tham gia đánh nhau gây mất ANTT."
"So với các hành vi khác, việc đánh nhau có ảnh hưởng như thế nào đến an ninh trật tự?","Đánh nhau, tổ chức hoặc tham gia đánh nhau gây mất ANTT."
"So với các hành vi khác, việc đánh nhau có ảnh hưởng như thế nào đến an ninh trật tự?","Đánh nhau, tổ chức hoặc tham gia đánh nhau gây mất ANTT."
"So với các hành vi khác, việc đánh nhau có ảnh hưởng như thế nào đến an ninh trật tự?","Đánh nhau, tổ chức hoặc tham gia đánh nhau gây mất ANTT."
"So với các hành vi khác, việc đánh nhau có ảnh hưởng như thế nào đến an ninh trật tự?","Đánh nhau, tổ chức hoặc tham gia đánh nhau gây mất ANTT."
"So với các hành vi khác, việc đánh nhau có ảnh hưởng như thế nào đến an ninh trật tự?","Đánh nhau, tổ chức hoặc tham gia đánh nhau gây mất ANTT."
"So với các hành vi khác, việc đánh nhau có ảnh hưởng như thế nào đến an ninh trật tự?","Đánh nhau, tổ chức hoặc tham gia đánh nhau gây mất ANTT."
Số Pi là bao nhiêu?,"Tôi không biết, có vẻ như câu hỏi của bạn không nằm trong nguồn kiến thức được cung cấp."
Số Pi là bao nhiêu?,"Tôi không biết, có vẻ như câu hỏi của bạn không nằm trong nguồn kiến thức được cung cấp."
Số Pi là bao nhiêu?,"Tôi không biết, có vẻ như câu hỏi của bạn không nằm trong nguồn kiến thức được cung cấp."
Số Pi là bao nhiêu?,"Tôi không biết, có vẻ như câu hỏi của bạn không nằm trong nguồn kiến thức được cung cấp."
Số Pi là bao nhiêu?,"Tôi không biết, có vẻ như câu hỏi của bạn không nằm trong nguồn kiến thức được cung cấp."
Số Pi là bao nhiêu?,"Tôi không biết, có vẻ như câu hỏi của bạn không nằm trong nguồn kiến thức được cung cấp."
Số Pi là bao nhiêu?,"Tôi không biết, có vẻ như câu hỏi của bạn không nằm trong nguồn kiến thức được cung cấp."
Số Pi xấp xỉ bằng bao nhiêu?,"Tôi không biết, có vẻ như câu hỏi của bạn không nằm trong nguồn kiến thức được cung cấp."
Số Pi xấp xỉ bằng bao nhiêu?,"Tôi không biết, có vẻ như câu hỏi của bạn không nằm trong nguồn kiến thức được cung cấp."
Số Pi xấp xỉ bằng bao nhiêu?,"Tôi không biết, có vẻ như câu hỏi của bạn không nằm trong nguồn kiến thức được cung cấp."
Số Pi xấp xỉ bằng bao nhiêu?,"Tôi không biết, có vẻ như câu hỏi của bạn không nằm trong nguồn kiến thức được cung cấp."
Số Pi xấp xỉ bằng bao nhiêu?,"Tôi không biết, có vẻ như câu hỏi của bạn không nằm trong nguồn kiến thức được cung cấp."
Số Pi xấp xỉ bằng bao nhiêu?,"Tôi không biết, có vẻ như câu hỏi của bạn không nằm trong nguồn kiến thức được cung cấp."
Số Pi xấp xỉ bằng bao nhiêu?,"Tôi không biết, có vẻ như câu hỏi của bạn không nằm trong nguồn kiến thức được cung cấp."
Số TC nào là điều kiện để SV đạt năm thứ năm từ K.36 đến K.39?,Số TC từ 120 trở lên là điều kiện để SV đạt năm thứ năm từ K.36 đến K.39.
Số TC nào là điều kiện để SV đạt năm thứ năm từ K.36 đến K.39?,Số TC từ 120 trở lên là điều kiện để SV đạt năm thứ năm từ K.36 đến K.39.
Số TC nào là điều kiện để SV đạt năm thứ năm từ K.36 đến K.39?,Số TC từ 120 trở lên là điều kiện để SV đạt năm thứ năm từ K.36 đến K.39.
Số TC nào là điều kiện để SV đạt năm thứ năm từ K.36 đến K.39?,Số TC từ 120 trở lên là điều kiện để SV đạt năm thứ năm từ K.36 đến K.39.
Số TC nào là điều kiện để SV đạt năm thứ năm từ K.36 đến K.39?,Số TC từ 120 trở lên là điều kiện để SV đạt năm thứ năm từ K.36 đến K.39.
Số TC nào là điều kiện để SV đạt năm thứ năm từ K.36 đến K.39?,Số TC từ 120 trở lên là điều kiện để SV đạt năm thứ năm từ K.36 đến K.39.
Số TC nào là điều kiện để SV đạt năm thứ năm từ K.36 đến K.39?,Số TC từ 120 trở lên là điều kiện để SV đạt năm thứ năm từ K.36 đến K.39.
Số TC tối thiểu để SV được xếp vào năm thứ tư là gì?,Số TC tối thiểu để SV được xếp vào năm thứ tư là từ 90 đến dưới 120.
Số TC tối thiểu để SV được xếp vào năm thứ tư là gì?,Số TC tối thiểu để SV được xếp vào năm thứ tư là từ 90 đến dưới 120.
